latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.30503,98.96433,335.05,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,302.15,4.87,D
17.30417,98.95921,337.81,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,305.34,7.38,D
16.69106,95.50115,344.6,0.53,0.5,2023-03-29,0625,1,nominal,2.0NRT,309.07,7.46,D
17.18642,98.24529,339.38,0.53,0.42,2023-03-29,0625,1,nominal,2.0NRT,302.47,6.49,D
17.62873,100.89514,335.5,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,307.2,4.81,D
17.31063,98.9528,346.75,0.49,0.4,2023-03-29,0625,1,nominal,2.0NRT,304.14,7.97,D
17.10297,97.74015,330.48,0.57,0.43,2023-03-29,0625,1,low,2.0NRT,301.31,5.94,D
17.39819,99.4545,334.39,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,301.92,5.92,D
17.31517,98.95743,346.96,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,302.38,7.97,D
17.30797,98.96068,334.61,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,302.41,4.31,D
17.3973,99.45589,334.35,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,301.95,6.26,D
17.31072,98.95488,337.16,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,302.92,4.31,D
17.30983,98.94979,332.64,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,302.9,8.33,D
17.18503,98.24324,339.11,0.53,0.42,2023-03-29,0625,1,nominal,2.0NRT,301.17,4.81,D
17.69696,101.24436,336.3,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,305.3,11.15,D
17.31441,98.95436,346.74,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,304.11,6.93,D
17.31898,98.95894,332.93,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,301.48,6.93,D
16.64794,95.32771,332.12,0.55,0.51,2023-03-29,0625,1,low,2.0NRT,304.86,5.22,D
16.64696,95.32269,344.76,0.55,0.51,2023-03-29,0625,1,nominal,2.0NRT,306.69,5.22,D
17.10604,97.73763,334.88,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,300.79,7.02,D
16.65157,95.32173,334.36,0.55,0.51,2023-03-29,0625,1,low,2.0NRT,306.81,7.47,D
17.68092,101.07985,342.24,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,302.44,11.62,D
17.68033,101.07621,344.17,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.04,6.92,D
17.40488,99.41426,335.56,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,303.98,5.33,D
17.18976,98.18139,331.93,0.53,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.15,3.32,D
16.69081,95.49906,344.58,0.53,0.5,2023-03-29,0625,1,nominal,2.0NRT,309.14,8.28,D
17.68601,101.09018,348.36,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,308.33,9.19,D
17.08167,97.53548,342.99,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,299.93,4.6,D
18.01481,103.17887,333.78,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,303.63,7.1,D
18.01427,103.17524,345.11,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,302.93,7.1,D
16.71746,95.53915,338.3,0.53,0.5,2023-03-29,0625,1,nominal,2.0NRT,306.27,7.63,D
16.72283,95.51787,346.14,0.53,0.5,2023-03-29,0625,1,nominal,2.0NRT,308.72,9.04,D
17.58975,100.36839,355.71,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,306.53,8.95,D
17.26574,98.45654,338.07,0.52,0.41,2023-03-29,0625,1,nominal,2.0NRT,306.87,10.71,D
16.70098,95.37917,335.81,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,306.17,2.87,D
17.97737,102.81438,336.47,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,302.88,4.38,D
17.71836,101.14189,339.28,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,309.99,19.58,D
16.70079,95.35332,336.58,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,305.86,4.45,D
16.55184,94.58517,333.99,0.61,0.54,2023-03-29,0625,1,nominal,2.0NRT,304.64,4.81,D
17.59255,100.36395,355.96,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,306.44,8.95,D
17.59532,100.35937,335.47,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,305.51,2.65,D
17.59874,100.35869,337.29,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,304.79,2.65,D
17.36174,98.9446,339.69,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,307.51,6.37,D
17.11478,97.5366,332.84,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,300.77,5.36,D
17.11348,97.52933,331.14,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,300.36,2.79,D
17.36538,98.94383,337.51,0.48,0.4,2023-03-29,0625,1,nominal,2.0NRT,305.34,6,D
17.20942,98.0463,334.17,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,296.99,3.81,D
17.60621,100.36128,333.15,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,305.95,3.11,D
17.13581,97.56232,347.47,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,303.26,6.04,D
17.13517,97.55872,334.62,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,301.59,6.04,D
17.19097,97.85071,332.84,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.82,6.84,D
17.19006,97.84556,332.19,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.59,3.54,D
17.14042,97.56513,352.34,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,301.35,14.34,D
17.13978,97.56156,349.27,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,306.54,16.43,D
17.13914,97.55797,345.48,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,302.98,16.43,D
17.30276,98.46882,354.52,0.51,0.41,2023-03-29,0625,1,nominal,2.0NRT,303.35,12.18,D
17.30201,98.46448,331.7,0.51,0.41,2023-03-29,0625,1,nominal,2.0NRT,300.42,4.83,D
17.2543,98.18941,346.89,0.53,0.42,2023-03-29,0625,1,nominal,2.0NRT,300.42,6.91,D
17.30498,98.45924,330.07,0.51,0.41,2023-03-29,0625,1,low,2.0NRT,301.5,2.63,D
17.15358,97.56999,336.82,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,304.15,4.82,D
17.15295,97.56641,334.35,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,304.38,4.5,D
17.1485,97.54126,335.53,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,297.62,4.33,D
17.15817,97.57275,356.06,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,307.57,32.75,D
17.15754,97.5692,341.54,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,309.77,32.75,D
17.6596,100.51694,330.51,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,302.23,2.19,D
17.51218,99.61671,332.73,0.45,0.39,2023-03-29,0625,1,nominal,2.0NRT,303.76,4.26,D
17.51149,99.61253,331.87,0.45,0.39,2023-03-29,0625,1,nominal,2.0NRT,303.79,4.26,D
17.16213,97.57195,340.76,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,302.68,32.75,D
17.15961,97.55769,345.17,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,301.26,24.54,D
17.15898,97.55413,345.8,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,308.28,24.54,D
17.15835,97.55054,337.42,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,303.03,7.59,D
17.16276,97.57552,356.4,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,303.3,44.46,D
17.21617,97.8567,332.37,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.78,8.48,D
17.16358,97.55691,340.75,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,300.31,4.47,D
17.24523,98.00056,336.46,0.55,0.42,2023-03-29,0625,1,nominal,2.0NRT,297.9,9.72,D
17.24436,97.99559,331.6,0.55,0.42,2023-03-29,0625,1,nominal,2.0NRT,297.89,8.96,D
17.16817,97.55971,337.21,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,299.64,5.62,D
17.16754,97.55614,346.2,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,302.43,4.47,D
16.80377,95.54669,336.55,0.52,0.5,2023-03-29,0625,1,low,2.0NRT,309.48,4.92,D
17.6534,100.41328,338.42,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,303.75,2.8,D
17.20119,97.72471,336.07,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.3,4.78,D
17.67067,100.4986,336.1,0.42,0.37,2023-03-29,0625,1,nominal,2.0NRT,304.28,3.16,D
17.28647,98.14732,330.09,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,301.63,2.07,D
17.6693,100.42582,334.37,0.42,0.37,2023-03-29,0625,1,low,2.0NRT,303.52,3.52,D
17.54927,99.68713,343.38,0.45,0.39,2023-03-29,0625,1,nominal,2.0NRT,303.89,4.21,D
17.20482,97.7261,336.94,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.83,4.42,D
16.8139,95.64507,339.27,0.52,0.5,2023-03-29,0625,1,low,2.0NRT,311.65,12.47,D
16.79889,95.54351,343.95,0.52,0.5,2023-03-29,0625,1,nominal,2.0NRT,310.36,3.97,D
17.67845,100.39595,335.35,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,305.51,4.57,D
17.67781,100.39205,334.35,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,308.53,4.5,D
17.58687,99.84563,345.84,0.44,0.38,2023-03-29,0625,1,nominal,2.0NRT,308.82,6.25,D
17.58618,99.84151,334.09,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,307.73,4.01,D
17.17747,97.50833,332.05,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,298.9,6.43,D
17.82839,101.30063,344.81,0.39,0.37,2023-03-29,0625,1,low,2.0NRT,313.27,13,D
17.70106,100.51216,335.9,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,305.51,3.63,D
17.70043,100.50832,335.2,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,305.56,6.23,D
17.60687,99.94341,341.48,0.43,0.38,2023-03-29,0625,1,low,2.0NRT,303.13,8.61,D
17.59037,99.84502,338.75,0.44,0.38,2023-03-29,0625,1,nominal,2.0NRT,306.39,3.69,D
17.1821,97.51119,333.12,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,298.51,4.28,D
17.80033,101.10339,337.87,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,311.2,4.79,D
17.60225,99.87289,341.38,0.44,0.38,2023-03-29,0625,1,low,2.0NRT,302.84,4.11,D
17.30247,98.13586,331.57,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,301.45,3.91,D
17.30155,98.13068,335.49,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,304.04,7.18,D
17.30067,98.12573,331.52,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,301.9,7.18,D
17.29896,98.11612,330.63,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.69,2.78,D
17.3028,98.11543,331.21,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.03,2.78,D
17.30662,98.11465,333.69,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.74,4.77,D
17.24855,97.76635,331.15,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.44,2.75,D
17.31508,98.11777,343.88,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,301.43,14.83,D
17.31424,98.11301,333.11,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.9,14.83,D
17.31343,98.1084,343.31,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,300.78,33.38,D
17.40416,98.60366,334.27,0.5,0.41,2023-03-29,0625,1,nominal,2.0NRT,299.42,2.95,D
17.31803,98.11208,334.76,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,302.02,14.83,D
17.31722,98.10748,343.56,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,298.94,33.38,D
17.0039,96.38081,338.75,0.46,0.47,2023-03-29,0625,1,nominal,2.0NRT,304.49,5.08,D
17.32021,98.10201,349.88,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,299.98,31.61,D
16.82925,95.431,355.1,0.53,0.5,2023-03-29,0625,1,nominal,2.0NRT,308.14,8.53,D
17.47203,98.9528,331.39,0.48,0.4,2023-03-29,0625,1,low,2.0NRT,302.6,1.95,D
18.12009,102.97495,335.66,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,298.99,21.63,D
18.12339,102.97441,350.22,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,310.16,21.63,D
18.02209,102.28178,343.14,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.61,3.57,D
17.34331,98.14345,330.98,0.53,0.42,2023-03-29,0625,1,low,2.0NRT,302.88,3.15,D
17.33549,98.09884,332.22,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,302.62,4.61,D
18.02703,102.29205,334.77,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.16,2.45,D
16.9153,95.76147,335.9,0.51,0.49,2023-03-29,0625,1,low,2.0NRT,309.07,5.57,D
16.85115,95.42139,334.08,0.53,0.5,2023-03-29,0625,1,low,2.0NRT,305.41,4.69,D
18.03032,102.2915,340.64,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.6,6.72,D
17.94105,101.71318,333.9,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,303,3.22,D
17.765,100.60419,337.06,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,305.37,3.44,D
16.83694,95.32133,344.5,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,309.1,6.9,D
17.56785,99.38605,333.76,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,303.62,7.2,D
17.54986,99.27914,332.08,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,301.5,2.14,D
17.23852,97.48155,332.82,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,298.5,4.16,D
17.23994,97.46638,341.28,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,301.38,7.44,D
17.23929,97.46272,344.74,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,302.7,7.44,D
17.24326,97.46187,356.24,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,303.78,7.44,D
17.56067,99.27752,338.12,0.46,0.39,2023-03-29,0625,1,nominal,2.0NRT,300.81,2.77,D
17.55995,99.2732,330.56,0.46,0.39,2023-03-29,0625,1,low,2.0NRT,303.08,2.77,D
17.24596,97.45384,334.36,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,300.78,4.07,D
16.88777,95.4901,332.29,0.53,0.5,2023-03-29,0625,1,low,2.0NRT,304.95,5.15,D
17.41775,98.41451,332.51,0.52,0.41,2023-03-29,0625,1,nominal,2.0NRT,299.83,4.62,D
17.64059,99.71312,334.37,0.44,0.39,2023-03-29,0625,1,low,2.0NRT,305.71,3.24,D
17.79029,100.58782,346.67,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,307.09,4.66,D
16.87092,95.29872,342.01,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,306.66,14.72,D
16.86999,95.2937,339.19,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,309.19,16.91,D
18.41656,104.70763,336.67,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,297.48,5.07,D
17.81517,100.72124,332.04,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,305.23,2.28,D
17.79429,100.59098,348.12,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,307.17,10.31,D
17.79367,100.58711,337.13,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,305.76,4.66,D
17.88377,101.13094,354.84,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,307.57,5.93,D
17.47038,98.60959,334.38,0.5,0.41,2023-03-29,0625,1,nominal,2.0NRT,303,3.39,D
17.8877,101.13411,341.64,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,311.81,10.62,D
17.88712,101.1304,343.94,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,310.21,5.93,D
17.89011,101.13381,337.85,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,311.51,8.91,D
17.88951,101.13013,347.86,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,312.25,9.97,D
17.87183,100.99885,337.1,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,307.47,4.02,D
17.46873,98.6119,337.77,0.5,0.41,2023-03-29,0625,1,nominal,2.0NRT,302.93,6.98,D
18.06772,102.22227,336.16,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,302.47,3.43,D
18.06717,102.21868,336.56,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,302.66,3.43,D
17.95545,101.50121,331.72,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,301.9,2.31,D
18.40631,104.51304,339.84,0.42,0.37,2023-03-29,0625,1,nominal,2.0NRT,300.13,45.14,D
17.75819,100.26132,343.27,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,307.62,6.61,D
17.33579,97.80151,338.19,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.77,9.04,D
17.22497,97.19418,355.36,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,305.03,6.77,D
17.22428,97.19045,337.88,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,307.08,6.77,D
17.7527,100.18546,334.16,0.42,0.38,2023-03-29,0625,1,low,2.0NRT,301.79,3.75,D
17.75203,100.18143,343.17,0.42,0.38,2023-03-29,0625,1,nominal,2.0NRT,303.16,3.75,D
17.34159,97.81135,349.88,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.86,15.02,D
17.34064,97.80605,341.09,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.06,15.02,D
17.3397,97.80083,346.82,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,302.84,9.04,D
17.22902,97.19341,355.8,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,305.91,6.77,D
17.22834,97.18967,334.57,0.41,0.45,2023-03-29,0625,1,low,2.0NRT,308.29,6.77,D
16.86958,95.29684,344.09,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,309.89,29.2,D
17.96988,101.50629,337.03,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,303.64,3,D
17.4651,98.48213,330.69,0.51,0.41,2023-03-29,0625,1,nominal,2.0NRT,297.87,2.71,D
17.37664,97.984,341.71,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,294.65,204.14,D
17.34551,97.8107,331.48,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.17,10.08,D
17.23308,97.19268,350.34,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,310.72,24.82,D
17.2324,97.18895,345.61,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,304.8,24.82,D
16.87321,95.29089,334.61,0.54,0.51,2023-03-29,0625,1,low,2.0NRT,305.57,4.83,D
17.84075,100.67866,333.49,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,302.18,2.53,D
17.84012,100.67477,354.06,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,305.08,6.39,D
17.83949,100.67088,345.38,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.47,6.39,D
17.46794,98.47633,332.99,0.51,0.41,2023-03-29,0625,1,nominal,2.0NRT,299.49,8.05,D
17.35494,97.84077,334.93,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,300.96,6.08,D
17.84289,100.67039,331.32,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,302.02,2.43,D
17.38428,97.98219,346.76,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,300.15,231.34,D
17.97982,101.50449,338.89,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,303.2,3.12,D
17.3086,97.53866,341.77,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,299.49,5.52,D
17.29162,97.44491,330.92,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,303.47,6.49,D
17.289,97.43047,330.22,0.39,0.44,2023-03-29,0625,1,low,2.0NRT,302.35,4.75,D
17.3881,97.98124,320.89,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,324.88,231.34,D
17.38729,97.97671,305.88,0.55,0.42,2023-03-29,0625,1,low,2.0NRT,321.8,341.36,D
17.98256,101.50024,333.16,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.63,1.59,D
17.97097,101.4268,330.65,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,304.25,2.45,D
17.9265,101.14661,333.39,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,308.31,4.53,D
17.39109,97.97571,339,0.55,0.42,2023-03-29,0625,1,nominal,2.0NRT,297.65,8.33,D
17.29299,97.42971,351.23,0.39,0.44,2023-03-29,0625,1,nominal,2.0NRT,303.97,9.88,D
16.99651,95.83385,346.26,0.5,0.49,2023-03-29,0625,1,nominal,2.0NRT,303.2,8.89,D
17.00007,95.82836,346.19,0.5,0.49,2023-03-29,0625,1,nominal,2.0NRT,306.26,7.51,D
16.99919,95.82375,331.5,0.5,0.49,2023-03-29,0625,1,low,2.0NRT,304.02,7.51,D
18.10174,102.17976,344.75,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,301,3.94,D
17.98774,101.44657,332.9,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,307.62,2.68,D
17.87119,100.71633,339.52,0.41,0.37,2023-03-29,0625,1,nominal,2.0NRT,303.84,2.05,D
17.77979,100.1563,333.15,0.43,0.38,2023-03-29,0625,1,low,2.0NRT,305.24,4.9,D
17.64307,99.33813,333.8,0.46,0.39,2023-03-29,0625,1,nominal,2.0NRT,302.32,6.81,D
16.91962,95.3332,335.79,0.54,0.51,2023-03-29,0625,1,nominal,2.0NRT,304.57,5.18,D
18.10613,102.18634,345.4,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,302.36,15.64,D
18.06605,101.92629,333.54,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.98,1.77,D
17.92656,101.03937,336.73,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,309.14,4.41,D
17.87154,100.69698,338.72,0.41,0.37,2023-03-29,0625,1,low,2.0NRT,302.45,3.34,D
17.64663,99.33743,349.09,0.46,0.39,2023-03-29,0625,1,nominal,2.0NRT,303.9,6.81,D
17.83545,100.45293,334.34,0.42,0.37,2023-03-29,0625,1,low,2.0NRT,304.56,4.43,D
17.8348,100.44898,333.56,0.42,0.37,2023-03-29,0625,1,low,2.0NRT,305.34,4.43,D
17.8382,100.44834,334.33,0.42,0.37,2023-03-29,0625,1,low,2.0NRT,305.11,4.43,D
17.38191,97.76623,330.82,0.56,0.43,2023-03-29,0625,1,nominal,2.0NRT,300.7,3.58,D
18.2095,102.80085,340.27,0.38,0.36,2023-03-29,0625,1,low,2.0NRT,310.47,4.52,D
17.61541,99.08781,333.8,0.47,0.4,2023-03-29,0625,1,nominal,2.0NRT,302.66,2.6,D
17.50995,98.47369,332.83,0.51,0.41,2023-03-29,0625,1,nominal,2.0NRT,302.25,5.12,D
18.35884,103.78996,343.46,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,299.88,3.6,D
18.21013,102.76003,339.33,0.38,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.93,3.38,D
17.41359,97.87717,335.99,0.55,0.43,2023-03-29,0625,1,nominal,2.0NRT,299.18,3.95,D
17.41747,97.8764,330.02,0.55,0.43,2023-03-29,0625,1,low,2.0NRT,301.23,3.95,D
17.57776,98.73427,338.06,0.49,0.41,2023-03-29,0625,1,nominal,2.0NRT,305.28,7.23,D
17.43303,97.87376,345.08,0.55,0.43,2023-03-29,0625,1,nominal,2.0NRT,300.91,6.74,D
17.43694,97.87324,342.65,0.55,0.43,2023-03-29,0625,1,nominal,2.0NRT,302.23,7.93,D
17.45798,97.97122,331.49,0.54,0.42,2023-03-29,0625,1,low,2.0NRT,304.87,97.99,D
17.44085,97.87275,335.35,0.55,0.43,2023-03-29,0625,1,nominal,2.0NRT,300.71,7.93,D
17.12499,96.10686,344.97,0.48,0.48,2023-03-29,0625,1,nominal,2.0NRT,311.26,8.26,D
17.06678,95.79083,343.54,0.5,0.49,2023-03-29,0625,1,nominal,2.0NRT,309.02,7.38,D
18.31025,103.24937,330.79,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,303.03,2.15,D
18.04857,101.53038,345.35,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,304.88,9.28,D
17.75838,99.7226,345.44,0.44,0.39,2023-03-29,0625,1,nominal,2.0NRT,308.97,10.34,D
17.76189,99.72197,333.66,0.44,0.39,2023-03-29,0625,1,low,2.0NRT,303.81,10.34,D
17.32495,97.16714,340.71,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,296.91,7.56,D
17.32429,97.16344,336.41,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,299.02,7.56,D
17.70363,99.34809,331.5,0.46,0.39,2023-03-29,0625,1,nominal,2.0NRT,304.53,4.08,D
17.40316,97.58752,339.58,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,301.85,12.63,D
17.9791,101.01084,332.16,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,306.62,3.53,D
17.45978,97.97319,332.25,0.54,0.42,2023-03-29,0625,1,nominal,2.0NRT,296.83,98.66,D
18.39795,103.73763,330.53,0.4,0.37,2023-03-29,0625,1,nominal,2.0NRT,294.39,1.54,D
17.95506,100.84083,338.17,0.4,0.37,2023-03-29,0625,1,low,2.0NRT,310.48,9.85,D
18.0624,101.49001,344.82,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,303.15,4.89,D
18.05948,101.47157,307.11,0.39,0.36,2023-03-29,0625,1,low,2.0NRT,307.2,52.22,D
18.31009,103.08824,333.45,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,300.18,5.01,D
18.06338,101.47466,338.44,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,305.11,68.13,D
17.58679,98.62004,332.69,0.5,0.41,2023-03-29,0625,1,nominal,2.0NRT,300.22,3.98,D
17.40152,97.58546,338.22,0.57,0.43,2023-03-29,0625,1,nominal,2.0NRT,303.53,13.54,D
17.32476,97.16709,340.05,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,295.86,7.46,D
17.32408,97.1634,335.95,0.41,0.45,2023-03-29,0625,1,nominal,2.0NRT,298.94,7.46,D
17.22804,96.64787,332.58,0.44,0.46,2023-03-29,0625,1,low,2.0NRT,306.96,3.28,D
17.12577,96.10792,344.81,0.48,0.48,2023-03-29,0625,1,nominal,2.0NRT,308.88,8.68,D
17.0644,95.78819,343.72,0.5,0.49,2023-03-29,0625,1,nominal,2.0NRT,309.59,7.42,D
18.31448,103.09501,335.57,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,296.85,6.69,D
18.31394,103.09135,330.69,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,298.77,5.86,D
18.1311,101.88528,337.05,0.39,0.36,2023-03-29,0625,1,nominal,2.0NRT,306.79,51.56,D
